,Wallet,NumberOfTokensAdopted,EarlyCount,LaggardCount,EarlyPercentage,LaggardPercentage,Whale,Non-WhaleEarlyAdopters,Non-WhaleLaggardAdopters,NumberOfWhalesInteractedWith
1689,0x0000000000000000000000001d4d34a57d5a89071e602eeab61e7feaa64378d4,1,1,0,100.0,0.0,False,True,False,0.0
1690,0x000000000000000000000000beb9ef0ca705c6d92b57f611bd3c43c3edc51506,1,1,0,100.0,0.0,False,True,False,0.0
1691,0x000000000000000000000000c0e7d753db27a63760929c2ebb5a34df786a7d74,1,1,0,100.0,0.0,False,True,False,0.0
1692,0x000000000000000000000000576f687fb2edc9a39c75bdf3b40e0dcbb5a44e47,1,1,0,100.0,0.0,False,True,False,0.0
1693,0x00000000000000000000000001e134f7061163de4d729fb27d8e570d753b37bf,1,1,0,100.0,0.0,False,True,False,1.0
1694,0x000000000000000000000000fbd2fe070893d883f35b84d5b9e74e2b79b65e10,1,1,0,100.0,0.0,False,True,False,0.0
1695,0x000000000000000000000000eef3c0bb3d03f72353c6eff4a138c7703d1f1392,2,2,0,100.0,0.0,False,True,False,0.0
1696,0x0000000000000000000000001176b850c8a82cc42349460d7bf9f33855c90f0e,1,1,0,100.0,0.0,False,True,False,0.0
1697,0x000000000000000000000000e906226fcdf916252b98ba3c67046375d5a6ea0e,1,1,0,100.0,0.0,False,True,False,1.0
1698,0x000000000000000000000000f904ad709334384a8ceb4598ca25ef5d2bc5bb35,1,1,0,100.0,0.0,False,True,False,1.0
1699,0x000000000000000000000000864899a891479aa501d250b39d37d4d032f42235,1,1,0,100.0,0.0,False,True,False,0.0
1700,0x000000000000000000000000903ad2f4e9216b658fb32cb0cb36073270b266f0,1,1,0,100.0,0.0,False,True,False,0.0
1701,0x0000000000000000000000001753499985463367c92eb25e0319c7f144588c08,1,1,0,100.0,0.0,False,True,False,0.0
1702,0x0000000000000000000000003afd744a8d8c59df2e5747eaf1ad84932e35b0a0,2,2,0,100.0,0.0,False,True,False,1.0
1703,0x000000000000000000000000d451e5626e5dfff4b668b628002b4180fe3e0800,1,1,0,100.0,0.0,False,True,False,0.0
1704,0x000000000000000000000000709f9b3cfa193424772f18e4c6c14ae0c45bd879,1,1,0,100.0,0.0,False,True,False,0.0
1705,0x000000000000000000000000ff79c25bd0bc72097229c7971e1b213182348d13,1,1,0,100.0,0.0,False,True,False,0.0
1706,0x000000000000000000000000c31a77f7341dc97e4808e9a6a4803e1a8a35bf84,1,1,0,100.0,0.0,False,True,False,0.0
1707,0x000000000000000000000000b6829ba90524fa3045534dfc47d885bdb1a6dcfb,1,1,0,100.0,0.0,False,True,False,0.0
1708,0x000000000000000000000000e62af0089a32e823eba7b4d213cf7b24bfbab2f9,1,1,0,100.0,0.0,False,True,False,0.0
1709,0x0000000000000000000000007a6b2a4f786906ffc886daab4ec6faa02fc1ddf9,1,1,0,100.0,0.0,False,True,False,0.0
1710,0x00000000000000000000000096d60bd72a214f380cb46edc5bfb864997b3ee9f,1,1,0,100.0,0.0,False,True,False,0.0
1711,0x000000000000000000000000ca37d21ac14b3e5a544a477dd965254580b24e93,1,1,0,100.0,0.0,False,True,False,0.0
1712,0x000000000000000000000000e5f3325697ecc51dc09e13e0a48b7bec8e04b08b,1,1,0,100.0,0.0,False,True,False,0.0
1713,0x00000000000000000000000045a2036d90e8348631cbfdb4951d14a72719154c,1,1,0,100.0,0.0,False,True,False,0.0
1714,0x000000000000000000000000fd3fc199cbc8cc9e39ebfb0cdc4d21dc1877cb94,2,1,1,50.0,50.0,False,False,True,1.0
1715,0x000000000000000000000000d3545888e34d89bb4c67474d74e09f4b1363b45c,1,1,0,100.0,0.0,False,True,False,0.0
1716,0x0000000000000000000000009705d8400f7b9e7bde86b857792b99cec127b06e,1,1,0,100.0,0.0,False,True,False,0.0
1717,0x0000000000000000000000007a580d0dd052bb63f175b06a47e3e3db6ccc7453,1,1,0,100.0,0.0,False,True,False,0.0
1718,0x0000000000000000000000004395b8f5998d6ea59219c76ab01bdb3f125e613f,1,1,0,100.0,0.0,False,True,False,0.0
1719,0x0000000000000000000000000d93aedd2cd2f50f727b12453895c1d5e3ec862b,1,1,0,100.0,0.0,False,True,False,0.0
1720,0x000000000000000000000000f8de37b5660c0bc385f997d7a001b97f99afdebe,1,1,0,100.0,0.0,False,True,False,0.0
1721,0x000000000000000000000000d4b67d2fa213d9ab8eebdcf4b45cf71484f183d0,3,2,1,66.66666666666667,33.333333333333336,False,False,False,1.0
1722,0x0000000000000000000000007a5f5b5234adf7a484b714d607f70cec434d7d60,1,1,0,100.0,0.0,False,True,False,0.0
1723,0x000000000000000000000000b78dcf5bbcec25691db841f058577a0cceb55265,1,1,0,100.0,0.0,False,True,False,0.0
1724,0x000000000000000000000000fad09fb5e08d95975207ae331b80013df0b06ca8,1,1,0,100.0,0.0,False,True,False,1.0
1725,0x0000000000000000000000000c58e26ba183b5c59ec20c7825ee28993e2c5be7,1,1,0,100.0,0.0,False,True,False,0.0
1726,0x000000000000000000000000fc09326fd6c33ef2cdd5dfa6e4823a51918c84f9,1,1,0,100.0,0.0,False,True,False,0.0
1727,0x00000000000000000000000030c1309eca961513acbb7cfa4eec7edb3ffb8640,1,1,0,100.0,0.0,False,True,False,0.0
1728,0x000000000000000000000000e9114907ba02d162ea5439cbb350cd8e25b084e5,1,1,0,100.0,0.0,False,True,False,1.0
1729,0x000000000000000000000000c5b93c0b86b5b4f16122d9a42ad5a1b7d249c40c,2,2,0,100.0,0.0,False,True,False,0.0
1730,0x00000000000000000000000095b3a9cd72af9d074a854831b695f6fd4cf3623a,1,1,0,100.0,0.0,False,True,False,0.0
1731,0x00000000000000000000000001416055adb7b295b99b69ae08a92920904c143e,1,1,0,100.0,0.0,False,True,False,1.0
1732,0x00000000000000000000000048d299dc8a204944c7c55fb60c56c1ecd92f322d,1,1,0,100.0,0.0,False,True,False,0.0
1733,0x0000000000000000000000007ba3999697ff0cb548cb0594a6dcde07fc552082,2,2,0,100.0,0.0,False,True,False,2.0
1734,0x00000000000000000000000074475d2e8110952d61745a8d9b3d5b5126d42cdc,1,1,0,100.0,0.0,False,True,False,1.0
1735,0x0000000000000000000000004d6d3e4317f91db9633c5e1da09316a3c0dfff4a,1,1,0,100.0,0.0,False,True,False,0.0
1736,0x0000000000000000000000003617da81f9977b8ad50fe49ce2a6a941b93403c2,1,1,0,100.0,0.0,False,True,False,0.0
1737,0x0000000000000000000000009ad98231ff971168ea4e5e56bd59b27124b9540a,1,1,0,100.0,0.0,False,True,False,0.0
1738,0x0000000000000000000000005b3591d85f1ecd45643d5f74232a162495a05c74,1,1,0,100.0,0.0,False,True,False,0.0
1739,0x000000000000000000000000e4dcd22f73e5ec4faa0b0a70eab5cb869636c735,2,2,0,100.0,0.0,False,True,False,1.0
1740,0x0000000000000000000000004e573e2c215e013f2995cf2edff4d15bad32390d,1,1,0,100.0,0.0,False,True,False,0.0
1741,0x0000000000000000000000002dc7b98deb181b33ec9a86dad43019a251b6090a,1,1,0,100.0,0.0,False,True,False,0.0
1742,0x000000000000000000000000597f4d831dff9fbbc61f94bf059782df3d7047d3,2,2,0,100.0,0.0,False,True,False,0.0
1743,0x0000000000000000000000004aeed38333e6114cac1ec4ec59595f4da8922b74,1,1,0,100.0,0.0,False,True,False,0.0
1744,0x000000000000000000000000fa8d92b4e4241526465234db5ba9e0936ba48e7c,1,1,0,100.0,0.0,False,True,False,0.0
1745,0x000000000000000000000000fb2e4c8344836199f4957613329de946958867f4,1,1,0,100.0,0.0,False,True,False,0.0
1746,0x000000000000000000000000ad7e08cfc19341767a9939b73e96c2af0bd55931,1,1,0,100.0,0.0,False,True,False,0.0
1747,0x00000000000000000000000053902bfa5d14748c255f7b78f9d2c84453917136,1,1,0,100.0,0.0,False,True,False,0.0
1748,0x0000000000000000000000008294ef3b16fd72ddf5da6c45e13b7df45df383ab,1,1,0,100.0,0.0,False,True,False,0.0
1749,0x00000000000000000000000086b14dd0485dc5ee92153a8b5a57bdb5e58622d9,1,1,0,100.0,0.0,False,True,False,1.0
1750,0x0000000000000000000000000579a39672af062367bed7f9a48e5c5766499075,1,1,0,100.0,0.0,False,True,False,1.0
1751,0x00000000000000000000000060dd16bc26656fbda41c80f2812bc29fecd8e8ef,1,1,0,100.0,0.0,False,True,False,0.0
1752,0x00000000000000000000000029646edf7b456d44fb19b4fb15a447e80ea35fbb,2,2,0,100.0,0.0,False,True,False,0.0
1753,0x000000000000000000000000134c306a43df5916e21115fa767eae628b40d2e5,1,1,0,100.0,0.0,False,True,False,0.0
1754,0x0000000000000000000000007a8d3c2a395af0302fdd775a9acbd8425e6a0ee7,2,2,0,100.0,0.0,False,True,False,1.0
1755,0x000000000000000000000000a8a49d33ea587850d750e5f5590db3d531e3695a,1,1,0,100.0,0.0,False,True,False,1.0
1756,0x000000000000000000000000111157272933635c1261da043e303f8fd3e51cfa,1,1,0,100.0,0.0,False,True,False,0.0
1757,0x0000000000000000000000002e413399822b942ad6a08b71b020ca35159d6f42,1,1,0,100.0,0.0,False,True,False,0.0
1758,0x0000000000000000000000000b382ad6cfb7859d10168f3ceaf463e7683d7a23,5,1,4,20.0,80.0,False,False,True,5.0
1759,0x00000000000000000000000060817d2e45b15448858f6f711540cd86350a4b73,1,1,0,100.0,0.0,False,True,False,0.0
1760,0x000000000000000000000000936dd93e981f7fc112090f441e03064660d3cad5,2,2,0,100.0,0.0,False,True,False,2.0
1761,0x00000000000000000000000013ef64bbb281a1326ef4a9f117677f26d9e43932,2,2,0,100.0,0.0,False,True,False,0.0
1762,0x000000000000000000000000bc6a027dffe142f5445593db8c516f5086217088,1,1,0,100.0,0.0,False,True,False,0.0
1763,0x000000000000000000000000cee6d1fccdd05a6a1b7bdd30f6556ce37fa5593e,2,2,0,100.0,0.0,False,True,False,1.0
1764,0x000000000000000000000000bf7fa66fc04f504df648dca7b687b4f5dcca7a96,1,1,0,100.0,0.0,False,True,False,0.0
1765,0x00000000000000000000000092ab5c2361dc3a9aedf6df6ba23d45ce627395f7,1,1,0,100.0,0.0,False,True,False,0.0
1766,0x000000000000000000000000b7154e629ada7be146c60b3f0345c87b9c308c22,1,1,0,100.0,0.0,False,True,False,0.0
1767,0x0000000000000000000000000d154c4b05b798e611c06834567bfdcc21df0c1e,1,1,0,100.0,0.0,False,True,False,0.0
1768,0x000000000000000000000000363987b660db71740a2ab8ef560fd10e643226f8,1,1,0,100.0,0.0,False,True,False,0.0
1769,0x00000000000000000000000074152635aa4fb5cf66b24d0a595aac7cc21b66c8,1,1,0,100.0,0.0,False,True,False,1.0
1770,0x000000000000000000000000c96ee7f484c98d6857584c0fd8b8b0e4ba966ec6,1,1,0,100.0,0.0,False,True,False,0.0
1771,0x000000000000000000000000d1dd05c20cafea95cb9a4025c09d6065af2e67ea,1,1,0,100.0,0.0,False,True,False,0.0
1772,0x000000000000000000000000027ab844c16b04bb350efa9620816a59c10053bc,1,1,0,100.0,0.0,False,True,False,0.0
1773,0x0000000000000000000000005d44d89b7b4fd5fad96dad775b85052d2250ba03,1,1,0,100.0,0.0,False,True,False,0.0
1774,0x000000000000000000000000fe7b61c3d20f6af7f91a6032edafc9d2c15e8ba1,1,1,0,100.0,0.0,False,True,False,1.0
1775,0x000000000000000000000000fb808314444246a5e68f9f27787b1817e28f05cc,1,1,0,100.0,0.0,False,True,False,0.0
1776,0x000000000000000000000000d70bc2648d6fef20749fb581238ef40ec951f48e,1,1,0,100.0,0.0,False,True,False,0.0
1777,0x0000000000000000000000006e2020a9092707828c73ee738cb89c79661ce352,2,2,0,100.0,0.0,False,True,False,0.0
1778,0x0000000000000000000000002046b8ab6a5a1c2cfb21135f077e5505314b198c,1,1,0,100.0,0.0,False,True,False,0.0
1779,0x000000000000000000000000fe18cad9d76c003e78373b0d15afdac3b608a9ad,1,1,0,100.0,0.0,False,True,False,0.0
1780,0x000000000000000000000000c6afb2d89c82a6f9a4458b63b4dcaef3346b4a8a,1,1,0,100.0,0.0,False,True,False,0.0
1781,0x000000000000000000000000c340e528c3203c632ce8519d1f0022832677a3d0,1,1,0,100.0,0.0,False,True,False,0.0
1782,0x000000000000000000000000ade3674c9f6887c59ffce9b6b20b6af0158e674f,1,1,0,100.0,0.0,False,True,False,0.0
1783,0x0000000000000000000000007173da02556b28442abc7c800137ad934420c81d,1,1,0,100.0,0.0,False,True,False,0.0
1784,0x0000000000000000000000001814228f4f0be2ace1b9fd3e76afc0d19a171e61,1,1,0,100.0,0.0,False,True,False,0.0
1785,0x000000000000000000000000ef9a7703052927314616c88c1898e92a6668f10e,1,1,0,100.0,0.0,False,True,False,0.0
1786,0x000000000000000000000000b888372e92c40f745d8baeedd21c4d42c2f05054,1,1,0,100.0,0.0,False,True,False,0.0
1787,0x000000000000000000000000843bf4f2676d6456ffe3e24e53cd39eb7e2e7ca1,2,1,1,50.0,50.0,False,False,True,1.0
1788,0x0000000000000000000000005f7dff154653398924fbcaa971995e22c1b553fe,1,1,0,100.0,0.0,False,True,False,1.0
1789,0x000000000000000000000000a2acf466cdcd797f75ccdacadc738e402c13397e,1,1,0,100.0,0.0,False,True,False,0.0
1790,0x00000000000000000000000084af4cbc784c90543c0cb9ceb059f22e1f12f794,1,1,0,100.0,0.0,False,True,False,0.0
1791,0x000000000000000000000000ebad330359dc28aa696753de60bb29539efe3155,2,2,0,100.0,0.0,False,True,False,2.0
1792,0x000000000000000000000000df591ad410b6458d622b7dbe3a8466fe6d2e4d6a,1,1,0,100.0,0.0,False,True,False,0.0
1793,0x0000000000000000000000006854d018f2c65cb8a3bcfdf4ca295428b395fde7,1,1,0,100.0,0.0,False,True,False,1.0
1794,0x000000000000000000000000c8dc83f7fad1c4cb97c3d4b01bbf6347e5f6331c,1,1,0,100.0,0.0,False,True,False,1.0
1795,0x00000000000000000000000021b857e9840fce73c12a0b0cf9d1fc7a273afefc,1,1,0,100.0,0.0,False,True,False,0.0
1796,0x000000000000000000000000dfc7557eb24420e5c34156307e679ec7a0233509,1,1,0,100.0,0.0,False,True,False,1.0
1797,0x000000000000000000000000a5436b473622879e5ce3d5eb10cc0fd5656e90c9,3,3,0,100.0,0.0,False,True,False,2.0
1798,0x000000000000000000000000dcdcf74dcfbb5a95ad3f77bd0a02608ca5baee10,1,1,0,100.0,0.0,False,True,False,0.0
1799,0x000000000000000000000000f1c2386207bdb1d90dcafccab7326d81c5fbc448,2,2,0,100.0,0.0,False,True,False,1.0
1800,0x0000000000000000000000001f5808993e7b4920210914ca05fa95014e916f42,2,2,0,100.0,0.0,False,True,False,0.0
1801,0x000000000000000000000000884de41787369ea9feed5ed13d38385904ae697b,1,1,0,100.0,0.0,False,True,False,1.0
1802,0x0000000000000000000000000fd6352c3b9d2663f58b0cf31ebed1220a6353bc,1,1,0,100.0,0.0,False,True,False,0.0
1803,0x00000000000000000000000092ac5310d12817a73c6bfc92cf8d9b02635a555c,1,1,0,100.0,0.0,False,True,False,1.0
1804,0x000000000000000000000000565dccd9fd1da3e3f081aa41e0c8a28b4432b75c,1,1,0,100.0,0.0,False,True,False,0.0
1805,0x000000000000000000000000f2a2dad21bdfe711a105a098e69254ba65297d48,2,2,0,100.0,0.0,False,True,False,1.0
1806,0x0000000000000000000000001cb4a3cc9b6a771f93690a9b4b0892d852d1ccce,1,1,0,100.0,0.0,False,True,False,0.0
1807,0x00000000000000000000000085a48593bfc55f349fcc91dbbfcf28186d758bba,1,1,0,100.0,0.0,False,True,False,0.0
1808,0x0000000000000000000000000b400db3e75f8ce52c2c19c457cbda604255b44b,1,1,0,100.0,0.0,False,True,False,0.0
1809,0x00000000000000000000000085b85b1f665603ab4dbcf1fba1c335f15a636f5b,1,1,0,100.0,0.0,False,True,False,0.0
1810,0x000000000000000000000000c965101a4f65f2a8a4883274e13a4a85f657bd05,2,2,0,100.0,0.0,False,True,False,1.0
1811,0x00000000000000000000000073735b89a13ff8bec6e12d10c7c60d7e9f8e883b,1,1,0,100.0,0.0,False,True,False,0.0
1812,0x000000000000000000000000a1797fc4d2a0049bb99c7c1de6862c9375bd9916,2,2,0,100.0,0.0,False,True,False,2.0
1813,0x0000000000000000000000008138660f2806df6232d96bb79f89f8e49bcd6541,2,2,0,100.0,0.0,False,True,False,0.0
1814,0x0000000000000000000000008c9ed83bff11b8dd7f445aa7158b8263456b8830,1,1,0,100.0,0.0,False,True,False,0.0
1815,0x0000000000000000000000006e6bf53cdbda6d3322653fb87c6864ec752c9365,2,2,0,100.0,0.0,False,True,False,0.0
1816,0x00000000000000000000000071a823f46d86e5deacf871178cc086cb6960c380,20,5,15,25.0,75.0,False,False,True,16.0
1817,0x0000000000000000000000003b8b98a14ea231672bbcbcaff3e254159cd5876c,2,2,0,100.0,0.0,False,True,False,2.0
1818,0x000000000000000000000000605b15082c8b2b67926eca5ecfce24f42fe14b91,1,1,0,100.0,0.0,False,True,False,0.0
1819,0x000000000000000000000000771179a06903a49201b20ed5905084489e2f62fb,2,2,0,100.0,0.0,False,True,False,0.0
1820,0x0000000000000000000000007a2a9fe1abb433c95676f96751d97abf566c0a98,1,1,0,100.0,0.0,False,True,False,1.0
1821,0x0000000000000000000000009124b264ff7fa58474381f88dffe80ac3b560884,1,1,0,100.0,0.0,False,True,False,1.0
1822,0x00000000000000000000000019be0139e6be7d7899c13312a4e8b60fef65fc30,1,1,0,100.0,0.0,False,True,False,0.0
1823,0x000000000000000000000000adfd53863f6959f23e662c894651a7c3e944086e,1,1,0,100.0,0.0,False,True,False,0.0
1824,0x0000000000000000000000008e53161690e39d83ffdcffcc64a32c1bb5a3ef76,1,1,0,100.0,0.0,False,True,False,0.0
1825,0x0000000000000000000000006ddfd29d2667fa3356b2996853f21e1227be3318,1,1,0,100.0,0.0,False,True,False,0.0
1826,0x00000000000000000000000059cc9c7d2ff61a64625f99c717b1fa26daf53d94,1,1,0,100.0,0.0,False,True,False,0.0
1827,0x000000000000000000000000ea9e835e786aff57364812a658ddbd817229390f,2,2,0,100.0,0.0,False,True,False,2.0
1828,0x000000000000000000000000a428486a051475fb989db0597aae73f0edcde0a3,1,1,0,100.0,0.0,False,True,False,0.0
1829,0x0000000000000000000000003bcb2f1bb54e2c053d0c25ae0bdd1a90b468e222,1,1,0,100.0,0.0,False,True,False,2.0
1830,0x0000000000000000000000002845ec30ac37b2438591ce3325de37d27ca13333,1,1,0,100.0,0.0,False,True,False,1.0
1831,0x000000000000000000000000ee78bde0472cd4dd4a8fac18a6fbdb5338a711da,2,2,0,100.0,0.0,False,True,False,1.0
1832,0x000000000000000000000000e09baa30230836bed77c83d9c5e42c570f47eb23,1,1,0,100.0,0.0,False,True,False,1.0
1833,0x0000000000000000000000000dace7d4bd726b154190f89197db99e34d8afbda,1,1,0,100.0,0.0,False,True,False,2.0
1834,0x000000000000000000000000b3393ff1f1b5856d232b1e21b1b1b00af4782f90,1,1,0,100.0,0.0,False,True,False,2.0
1835,0x0000000000000000000000000ead51ca231b79e61d551dfea49ce9f692e669a0,1,1,0,100.0,0.0,False,True,False,1.0
1836,0x0000000000000000000000006e7133ffa489ad3ce5a95fd30dd41679a570096a,1,1,0,100.0,0.0,False,True,False,1.0
1837,0x0000000000000000000000002839418a05ed974b77ce2333e0fabdae9d78631a,1,1,0,100.0,0.0,False,True,False,1.0
1838,0x0000000000000000000000004fc07819d3f62bde19aa6a5cb0f21430499c299c,2,2,0,100.0,0.0,False,True,False,3.0
1839,0x000000000000000000000000c137a387390cbb7f16f166b554fb3349a165d0dd,1,1,0,100.0,0.0,False,True,False,1.0
1840,0x00000000000000000000000073cc64eb4842261527affa4c95ad3090296eda94,1,1,0,100.0,0.0,False,True,False,0.0
1841,0x0000000000000000000000002dce9a60963c76823104333964519520fe59231d,1,1,0,100.0,0.0,False,True,False,1.0
1842,0x000000000000000000000000d53da3b2b02bb52abd21e92534022b1ce942d00a,1,1,0,100.0,0.0,False,True,False,0.0
1843,0x0000000000000000000000005c25a7a9550aaed629b427e6dad2c675a9fa86b4,1,1,0,100.0,0.0,False,True,False,1.0
1844,0x000000000000000000000000445f83d9e949de72ef10608a362a05a226ed4bff,1,1,0,100.0,0.0,False,True,False,1.0
1845,0x0000000000000000000000006b5256e111c3aba9b386e8afc22dd17af266c28a,1,1,0,100.0,0.0,False,True,False,1.0
1846,0x00000000000000000000000035a4ccc11761ae0885bae8199fd11645a7c40530,2,2,0,100.0,0.0,False,True,False,0.0
1847,0x000000000000000000000000b45ff230c31d4d61a1170ea61c737b852a639d6d,1,1,0,100.0,0.0,False,True,False,1.0
1848,0x0000000000000000000000003acc6fc722524c47467b1c5316dc940f93c0b53f,1,1,0,100.0,0.0,False,True,False,1.0
1849,0x000000000000000000000000fdd4a5f5fafd4368938cb9bb0fabac8e111a957b,1,1,0,100.0,0.0,False,True,False,1.0
1850,0x0000000000000000000000009d054edee82eefcf53c0b73db7bbb734b5137698,1,1,0,100.0,0.0,False,True,False,1.0
1851,0x000000000000000000000000b9f90678d9e6e0257c7abe83901f22a0905fe829,1,1,0,100.0,0.0,False,True,False,2.0
1852,0x000000000000000000000000cb6b9dc8bde23d95b71b17e00bf5b375564cbac1,1,1,0,100.0,0.0,False,True,False,1.0
1853,0x00000000000000000000000027d44c57c268cddfb24913a1875848a0515e59c0,2,2,0,100.0,0.0,False,True,False,2.0
1854,0x0000000000000000000000007f81a74d5ad6fdb566c3b028f14784a27054ba60,2,2,0,100.0,0.0,False,True,False,0.0
1855,0x000000000000000000000000cbe9d362dcf35b1447713e541bb7d0225428a7af,2,2,0,100.0,0.0,False,True,False,1.0
1856,0x000000000000000000000000053ddaf1ad10782357498cd13838fa665362c18b,1,1,0,100.0,0.0,False,True,False,1.0
1857,0x000000000000000000000000a4733b1e0b84015e3966661a8f6fd35da99df805,1,1,0,100.0,0.0,False,True,False,1.0
1858,0x0000000000000000000000009d83f3341323242101c6213c5548c2e7e5fadd5b,1,1,0,100.0,0.0,False,True,False,1.0
1859,0x00000000000000000000000081858cff4f67283181128913c21bebe8da8d855f,1,1,0,100.0,0.0,False,True,False,1.0
1860,0x00000000000000000000000012f53d287b9541404a50120b7c9275aeac59e411,1,1,0,100.0,0.0,False,True,False,1.0
1861,0x000000000000000000000000f52f05a76d5af4bf6089398ab0c56cbc5bf8d9c9,1,1,0,100.0,0.0,False,True,False,0.0
1862,0x000000000000000000000000c9b2a9f74289d019455ec4ff63c186a3a984d6ec,1,1,0,100.0,0.0,False,True,False,1.0
1863,0x00000000000000000000000024800488a07dd32bc3bc88760067fbb9412fb4be,1,1,0,100.0,0.0,False,True,False,1.0
1864,0x000000000000000000000000f26842dd57fbe71226e25dfe5d96f200351d83d3,1,1,0,100.0,0.0,False,True,False,0.0
1865,0x000000000000000000000000c9603c77db25739f9fe3c58e0630652e9bd957a9,1,1,0,100.0,0.0,False,True,False,1.0
1866,0x000000000000000000000000d8c275894072984414c1464f59b86b3befc8653f,2,2,0,100.0,0.0,False,True,False,2.0
1867,0x000000000000000000000000bb4411ef1338ae05dd8a23fedbc653fb873dd9ea,1,1,0,100.0,0.0,False,True,False,1.0
1868,0x000000000000000000000000c4598f8dab45b939bde0f291b688fdecae93a669,1,1,0,100.0,0.0,False,True,False,1.0
1869,0x000000000000000000000000c031203d3a47d48573dcf8fd55b74c72b72cedd8,1,1,0,100.0,0.0,False,True,False,1.0
1870,0x000000000000000000000000b334643522fe9d394d80060ddb427cd768be5b7e,1,1,0,100.0,0.0,False,True,False,2.0
1871,0x000000000000000000000000fd38c6df6a6f2d0c224defe501e7ff450ce452e3,2,2,0,100.0,0.0,False,True,False,1.0
1872,0x000000000000000000000000bda901041993b03188c4c4707394ccee85e4dd81,1,1,0,100.0,0.0,False,True,False,2.0
1873,0x000000000000000000000000c298b0af4cf6c2c91502bd4c5ed84c88293e939b,1,1,0,100.0,0.0,False,True,False,1.0
1874,0x000000000000000000000000a0196e9fa3c437c848b5bf72a0b4f4b77b689969,2,2,0,100.0,0.0,False,True,False,0.0
1875,0x000000000000000000000000fe52cf684cf3732d4bbd0f399eeaeccc375d6c16,1,1,0,100.0,0.0,False,True,False,1.0
1876,0x0000000000000000000000007f0ac75869a092270e34135cd910f3f1bfc8c9cb,1,1,0,100.0,0.0,False,True,False,0.0
1877,0x00000000000000000000000013b3b3e8580a096a6dfe18a71ce294786d2635ff,2,2,0,100.0,0.0,False,True,False,2.0
1878,0x000000000000000000000000d5cd1e39ac06790633ca1359820ee9d24f4455c2,2,2,0,100.0,0.0,False,True,False,0.0
1879,0x0000000000000000000000004352f60052dac0fc231624f8094a8425ada0a978,1,1,0,100.0,0.0,False,True,False,0.0
1880,0x0000000000000000000000004c7ae11fdc4e423dd5b7a6fbd1b4dc25cece5336,2,2,0,100.0,0.0,False,True,False,0.0
1881,0x00000000000000000000000034bb78c112d370cbb8434411c811569b401f84e7,2,2,0,100.0,0.0,False,True,False,0.0
1882,0x000000000000000000000000ceb03078223b5e35b4e356cd49896e492eda0b0e,1,1,0,100.0,0.0,False,True,False,0.0
1883,0x0000000000000000000000002fef00c45506ca154e00cd41a93e992aafd582d6,1,1,0,100.0,0.0,False,True,False,1.0
1884,0x0000000000000000000000001c64afa0d7735c36c641c624269cf81ca9e0bde0,1,1,0,100.0,0.0,False,True,False,0.0
1885,0x0000000000000000000000006603e9de9e045147bdf839614c032a9a1c5069c3,1,1,0,100.0,0.0,False,True,False,1.0
1886,0x000000000000000000000000c37c19507b8034ea9271d82cf4aaebf0600fe1a1,1,1,0,100.0,0.0,False,True,False,1.0
1887,0x000000000000000000000000cdd1da0a1289171f06f68c6890f9f8182ace4bea,1,1,0,100.0,0.0,False,True,False,1.0
